id_dcie,id_dimension,id_fuente_origen
2065,A012,A:01:2
2125,A155,A:15:5
2127,A157,A:15:7
2142,A179,A:17:9
2143,A180,A:18:0
2156,A199,A:19:9
2167,A213,A:21:3
2186,A243,A:24:3
2218,A328,A:32:8
2221,A361,A:36:1
2225,A369,A:36:9
2328,A662,A:66:2
2342,A681,A:68:1
2355,A750,A:75:0
2359,A759,A:75:9
2383,A829,A:82:9
2410,A921,A:92:1
2417,A931,A:93:1
2427,A969,A:96:9
93,B04,B:04
2461,B058,B:05:8
2476,B161,B:16:1
2482,B178,B:17:8
2495,B204,B:20:4
2501,B210,B:21:0
2507,B219,B:21:9
2519,B258,B:25:8
2529,B278,B:27:8
2545,B342,B:34:2
2579,B384,B:38:4
2597,B410,B:41:0
2618,B451,B:45:1
2624,B460,B:46:0
2636,B481,B:48:1
2639,B484,B:48:4
2642,B500,B:50:0
2649,B528,B:52:8
2661,B570,B:57:0
2668,B581,B:58:1
2683,B660,B:66:0
2685,B662,B:66:2
2689,B668,B:66:8
2692,B671,B:67:1
2694,B673,B:67:3
2701,B680,B:68:0
2708,B700,B:70:0
2720,B749,B:74:9
2731,B789,B:78:9
2753,B871,B:87:1
2757,B878,B:87:8
2778,B953,B:95:3
2801,B978,B:97:8
2808,C004,C:00:4
2812,C009,C:00:9
2819,C029,C:02:9
2836,C069,C:06:9
2839,C088,C:08:8
2847,C102,C:10:2
2857,C119,C:11:9
2886,C173,C:17:3
2890,C181,C:18:1
2898,C189,C:18:9
3067,C639,C:63:9
3084,C692,C:69:2
3103,C719,C:71:9
3138,C779,C:77:9
3166,C819,C:81:9
3175,C829,C:82:9
3185,C844,C:84:4
3212,C910,C:91:0
3220,C919,C:91:9
3259,D010,D:01:0
3312,D099,D:09:9
3313,D100,D:10:0
3331,D126,D:12:6
3353,D159,D:15:9
3368,D174,D:17:4
3384,D213,D:21:3
3401,D233,D:23:3
3403,D235,D:23:5
3408,D251,D:25:1
3441,D319,D:31:9
3454,D352,D:35:2
3461,D359,D:35:9
3563,D551,D:55:1
3566,D558,D:55:8
3567,D559,D:55:9
3569,D561,D:56:1
3573,D568,D:56:8
3575,D570,D:57:0
3589,D594,D:59:4
3600,D612,D:61:2
3602,D618,D:61:8
3637,D732,D:73:2
3640,D735,D:73:5
3647,D751,D:75:1
3651,D760,D:76:0
3654,D763,D:76:3
3665,D810,D:81:0
3674,D819,D:81:9
3678,D823,D:82:3
3685,D838,D:83:8
3705,E002,E:00:2
3707,E010,E:01:0
3710,E018,E:01:8
3717,E038,E:03:8
3723,E049,E:04:9
3724,E050,E:05:0
3743,E100,E:10:0
3744,E101,E:10:1
3749,E106,E:10:6
3751,E108,E:10:8
3753,E110,E:11:0
3757,E114,E:11:4
3758,E115,E:11:5
3767,E124,E:12:4
3769,E126,E:12:6
3779,E136,E:13:6
3781,E138,E:13:8
3812,E222,E:22:2
3821,E240,E:24:0
3826,E248,E:24:8
3833,E268,E:26:8
3840,E275,E:27:5
3897,E559,E:55:9
3928,E671,E:67:1
3944,E722,E:72:2
3945,E723,E:72:3
3954,E740,E:74:0
3955,E741,E:74:1
3968,E760,E:76:0
3981,E783,E:78:3
3989,E798,E:79:8
3999,E830,E:83:0
4005,E838,E:83:8
4006,E839,E:83:9
4017,E859,E:85:9
4027,E880,E:88:0
4205,F310,F:31:0
4222,F331,F:33:1
4230,F348,F:34:8
4247,F421,F:42:1
4264,F448,F:44:8
4281,F504,F:50:4
4293,F520,F:52:0
467,F55,F:55
4350,F701,F:70:1
4353,F710,F:71:0
4359,F728,F:72:8
4361,F730,F:73:0
4365,F780,F:78:0
4370,F791,F:79:1
4397,F910,F:91:0
4445,G040,G:04:0
4451,G051,G:05:1
4463,G119,G:11:9
4469,G130,G:13:0
4471,G132,G:13:2
4472,G138,G:13:8
4484,G239,G:23:9
4493,G250,G:25:0
4498,G255,G:25:5
520,G26,G:26
4518,G371,G:37:1
4532,G407,G:40:7
4580,G511,G:51:1
4599,G541,G:54:1
4600,G542,G:54:2
4602,G544,G:54:4
4615,G562,G:56:2
4630,G587,G:58:7
4635,G600,G:60:0
4637,G602,G:60:2
4661,G708,G:70:8
4665,G712,G:71:2
4685,G801,G:80:1
4688,G804,G:80:4
4691,G810,G:81:0
4723,G933,G:93:3
4740,G961,G:96:1
4786,H058,H:05:8
4789,H061,H:06:1
4811,H138,H:13:8
4813,H151,H:15:1
4819,H163,H:16:3
4828,H181,H:18:1
4831,H184,H:18:4
4843,H201,H:20:1
4849,H212,H:21:2
4875,H281,H:28:1
4892,H330,H:33:0
4911,H358,H:35:8
4913,H360,H:36:0
4917,H402,H:40:2
4929,H433,H:43:3
4939,H447,H:44:7
4942,H450,H:45:0
4955,H488,H:48:8
4961,H498,H:49:8
4965,H502,H:50:2
4967,H504,H:50:4
4981,H524,H:52:4
4986,H531,H:53:1
4990,H535,H:53:5
5008,H581,H:58:1
5025,H618,H:61:8
5028,H621,H:62:1
5048,H680,H:68:0
5054,H701,H:70:1
5059,H721,H:72:1
5060,H722,H:72:2
5063,H730,H:73:0
5071,H744,H:74:4
5074,H750,H:75:0
5076,H800,H:80:0
5079,H808,H:80:8
5099,H905,H:90:5
5102,H908,H:90:8
5127,I018,I:01:8
5149,I083,I:08:3
5152,I090,I:09:0
5159,I120,I:12:0
5162,I131,I:13:1
5164,I139,I:13:9
5182,I228,I:22:8
5195,I249,I:24:9
5220,I310,I:31:0
5235,I349,I:34:9
5236,I350,I:35:0
5261,I410,I:41:0
5267,I422,I:42:2
5294,I458,I:45:8
5310,I491,I:49:1
5314,I495,I:49:5
5321,I511,I:51:1
5333,I600,I:60:0
5341,I608,I:60:8
5343,I610,I:61:0
5344,I611,I:61:1
5350,I618,I:61:8
5359,I634,I:63:4
5364,I650,I:65:0
5377,I670,I:67:0
5395,I694,I:69:4
5401,I709,I:70:9
5406,I714,I:71:4
5423,I739,I:73:9
5438,I776,I:77:6
5459,I828,I:82:8
5471,I848,I:84:8
5503,I979,I:97:9
5508,I988,I:98:8
5614,J383,J:38:3
5618,J387,J:38:7
5665,J681,J:68:1
5666,J682,J:68:2
5689,J860,J:86:0
5701,J949,J:94:9
5703,J951,J:95:1
5705,J953,J:95:3
5752,K037,K:03:7
5788,K082,K:08:2
5803,K110,K:11:0
5818,K131,K:13:1
5876,K280,K:28:0
5884,K289,K:28:9
5910,K382,K:38:2
5920,K410,K:41:0
5930,K431,K:43:1
5966,K551,K:55:1
5967,K552,K:55:2
5980,K572,K:57:2
6020,K634,K:63:4
6070,K742,K:74:2
6085,K763,K:76:3
6094,K800,K:80:0
6105,K820,K:82:0
6127,K861,K:86:1
6142,K911,K:91:1
6145,K914,K:91:4
6187,L103,L:10:3
6228,L245,L:24:5
6229,L246,L:24:6
6344,L605,L:60:5
6354,L640,L:64:0
6359,L652,L:65:2
6389,L718,L:71:8
6409,L751,L:75:1
6433,L879,L:87:9
6442,L903,L:90:3
6445,L906,L:90:6
6461,L941,L:94:1
6520,M070,M:07:0
6570,M152,M:15:2
6576,M161,M:16:1
6599,M191,M:19:1
6606,M203,M:20:3
6612,M212,M:21:2
6613,M213,M:21:3
6629,M232,M:23:2
6646,M250,M:25:0
6662,M311,M:31:1
6666,M315,M:31:5
6679,M340,M:34:0
6685,M351,M:35:1
6691,M357,M:35:7
6692,M358,M:35:8
6699,M368,M:36:8
6702,M402,M:40:2
6706,M410,M:41:0
6707,M411,M:41:1
6714,M420,M:42:0
6733,M469,M:46:9
6735,M471,M:47:1
6754,M500,M:50:0
6755,M501,M:50:1
6766,M519,M:51:9
6782,M600,M:60:0
6797,M623,M:62:3
6806,M633,M:63:3
6826,M678,M:67:8
6840,M710,M:71:0
6853,M728,M:72:8
6944,M866,M:86:6
6947,M870,M:87:0
6955,M889,M:88:9
6974,M910,M:91:0
6975,M911,M:91:1
6990,M930,M:93:0
7000,M949,M:94:9
7019,M991,M:99:1
7048,N020,N:02:0
7107,N079,N:07:9
7123,N134,N:13:4
7133,N144,N:14:4
7134,N150,N:15:0
7169,N251,N:25:1
1028,N26,N:26
7174,N279,N:27:9
7176,N281,N:28:1
7195,N321,N:32:1
7197,N323,N:32:3
7260,N501,N:50:1
7276,N642,N:64:2
8219,Q 41,Q:04:1
8222,Q 44,Q:04:4
8223,Q 45,Q:04:5
8228,Q 51,Q:05:1
8233,Q 56,Q:05:6
8239,Q 62,Q:06:2
8273,Q 139,Q:13:9
8280,Q 150,Q:15:0
8324,Q 220,Q:22:0
8333,Q 230,Q:23:0
8336,Q 233,Q:23:3
8360,Q 261,Q:26:1
8365,Q 266,Q:26:6
8385,Q 308,Q:30:8
8397,Q 323,Q:32:3
8399,Q 330,Q:33:0
8408,Q 340,Q:34:0
8442,Q 395,Q:39:5
8457,Q 420,Q:42:0
8474,Q 441,Q:44:1
8478,Q 445,Q:44:5
8483,Q 452,Q:45:2
8489,Q 502,Q:50:2
8544,Q 605,Q:60:5
8556,Q 622,Q:62:2
8571,Q 642,Q:64:2
8576,Q 647,Q:64:7
8605,Q 677,Q:67:7
8606,Q 678,Q:67:8
8619,Q 701,Q:70:1
8643,Q 730,Q:73:0
8668,Q 768,Q:76:8
8672,Q 772,Q:77:2
8678,Q 778,Q:77:8
8679,Q 779,Q:77:9
8690,Q 791,Q:79:1
8706,Q 811,Q:81:1
8707,Q 812,Q:81:2
8734,Q 851,Q:85:1
8827,R008,R:00:8
8887,R232,R:23:2
8914,R391,R:39:1
8919,R402,R:40:2
8925,R430,R:43:0
8936,R452,R:45:2
8991,R632,R:63:2
9033,R789,R:78:9
9034,R790,R:79:0
9036,R799,R:79:9
9106,R899,R:89:9
9114,R935,R:93:5
9122,R944,R:94:4
9170,S045,S:04:5
9179,S054,S:05:4
9192,S067,S:06:7
9202,S089,S:08:9
9211,S107,S:10:7
9215,S111,S:11:1
9221,S121,S:12:1
9222,S122,S:12:2
9234,S141,S:14:1
9250,S197,S:19:7
9256,S203,S:20:3
9262,S212,S:21:2
9279,S235,S:23:5
9338,S331,S:33:1
9339,S332,S:33:2
9344,S337,S:33:7
9362,S360,S:36:0
9364,S362,S:36:2
9372,S370,S:37:0
9380,S378,S:37:8
9400,S421,S:42:1
9431,S460,S:46:0
9463,S530,S:53:0
9465,S532,S:53:2
9488,S568,S:56:8
9494,S589,S:58:9
9501,S607,S:60:7
9550,S667,S:66:7
9551,S668,S:66:8
9559,S684,S:68:4
9560,S688,S:68:8
9561,S689,S:68:9
9575,S721,S:72:1
9596,S760,S:76:0
9597,S761,S:76:1
9607,S789,S:78:9
9613,S807,S:80:7
9632,S832,S:83:2
9638,S840,S:84:0
9682,S922,S:92:2
9698,S943,S:94:3
9713,S969,S:96:9
9715,S971,S:97:1
9727,T002,T:00:2
9734,T012,T:01:2
9750,T031,T:03:1
9795,T116,T:11:6
9835,T188,T:18:8
9837,T190,T:19:0
9856,T215,T:21:5
9893,T262,T:26:2
9922,T293,T:29:3
9925,T296,T:29:6
9939,T314,T:31:4
9944,T319,T:31:9
9956,T331,T:33:1
9983,T360,T:36:0
9991,T368,T:36:8
9999,T378,T:37:8
10022,T404,T:40:4
10038,T424,T:42:4
10057,T445,T:44:5
10084,T472,T:47:2
10090,T478,T:47:8
10092,T480,T:48:0
10099,T487,T:48:7
10105,T495,T:49:5
10110,T500,T:50:0
10111,T501,T:50:1
10124,T518,T:51:8
10148,T561,T:56:1
10162,T579,T:57:9
10177,T604,T:60:4
10191,T631,T:63:1
10199,T650,T:65:0
10213,T675,T:67:5
10244,T753,T:75:3
10280,T817,T:81:7
10289,T826,T:82:6
10314,T852,T:85:2
10340,T884,T:88:4
10341,T885,T:88:5
10348,T902,T:90:2
10349,T903,T:90:3
10351,T905,T:90:5
10355,T911,T:91:1
10370,T929,T:92:9
14354,U076,U:07:6
10413,V092,V:09:2
10457,V159,V:15:9
10473,V181,V:18:1
10493,V205,V:20:5
10546,V282,V:28:2
10658,V409,V:40:9
10719,V476,V:47:6
10730,V489,V:48:9
11000,V789,V:78:9
11084,V878,V:87:8
11155,V954,V:95:4
11168,W000,W:00:0
11221,W053,W:05:3
11236,W068,W:06:8
11258,W090,W:09:0
11268,W100,W:10:0
11276,W108,W:10:8
11376,W208,W:20:8
11390,W222,W:22:2
11391,W223,W:22:3
11563,W395,W:39:5
11614,W446,W:44:6
11615,W447,W:44:7
11677,W529,W:52:9
11746,W597,W:59:7
11759,W640,W:64:0
11778,W659,W:65:9
11839,W740,W:74:0
11888,W789,W:78:9
12051,X002,X:00:2
12069,X020,X:02:0
12098,X049,X:04:9
12118,X069,X:06:9
12129,X090,X:09:0
12151,X112,X:11:2
12159,X120,X:12:0
12299,X260,X:26:0
12399,X360,X:36:0
12419,X380,X:38:0
12499,X460,X:46:0
12517,X478,X:47:8
12611,X593,X:59:3
12884,X869,X:86:9
12904,X889,X:88:9
12934,X919,X:91:9
13034,Y019,Y:01:9
13057,Y042,Y:04:2
13095,Y089,Y:08:9
13125,Y119,Y:11:9
13284,Y278,Y:27:8
13306,Y300,Y:30:0
13449,Y484,Y:48:4
13486,Y530,Y:53:0
13529,Y575,Y:57:5
13648,Y800,Y:80:0
13678,Y846,Y:84:6
1967,Y98,Y:98
2075,A032,A:03:2
2144,A181,A:18:1
2150,A187,A:18:7
2275,A493,A:49:3
2369,A799,A:79:9
2402,A871,A:87:1
2498,B207,B:20:7
2576,B381,B:38:1
2620,B453,B:45:3
2691,B670,B:67:0
2711,B711,B:71:1
2763,B888,B:88:8
2822,C039,C:03:9
2826,C049,C:04:9
2851,C109,C:10:9
3056,C602,C:60:2
3058,C609,C:60:9
3066,C638,C:63:8
3131,C770,C:77:0
3153,C795,C:79:5
3224,C923,C:92:3
3286,D044,D:04:4
3324,D119,D:11:9
3382,D211,D:21:1
3435,D311,D:31:1
3438,D314,D:31:4
3467,D371,D:37:1
3482,D390,D:39:0
3527,D471,D:47:1
3533,D479,D:47:9
3550,D513,D:51:3
3596,D608,D:60:8
3667,D812,D:81:2
3720,E041,E:04:1
3737,E065,E:06:5
3759,E116,E:11:6
3777,E134,E:13:4
3810,E220,E:22:0
3819,E236,E:23:6
3831,E260,E:26:0
3839,E274,E:27:4
3869,E344,E:34:4
3882,E504,E:50:4
3884,E506,E:50:6
3886,E508,E:50:8
3893,E531,E:53:1
3923,E661,E:66:1
3924,E662,E:66:2
3984,E786,E:78:6
4001,E832,E:83:2
4228,F340,F:34:0
4262,F446,F:44:6
4363,F738,F:73:8
4376,F803,F:80:3
4513,G360,G:36:0
4552,G450,G:45:0
4553,G451,G:45:1
4636,G601,G:60:1
4671,G722,G:72:2
4700,G830,G:83:0
4703,G833,G:83:3
4708,G901,G:90:1
4709,G902,G:90:2
4730,G940,G:94:0
4744,G971,G:97:1
4832,H185,H:18:5
4864,H261,H:26:1
4894,H332,H:33:2
4900,H342,H:34:2
4907,H354,H:35:4
4916,H401,H:40:1
4988,H533,H:53:3
5011,H598,H:59:8
5139,I068,I:06:8
5144,I078,I:07:8
5166,I151,I:15:1
5172,I208,I:20:8
5178,I214,I:21:4
5186,I232,I:23:2
5217,I301,I:30:1
5231,I340,I:34:0
5232,I341,I:34:1
5245,I369,I:36:9
5268,I423,I:42:3
5288,I451,I:45:1
5345,I612,I:61:2
5432,I770,I:77:0
5452,I803,I:80:3
5505,I981,I:98:1
5685,J850,J:85:0
5704,J952,J:95:2
5827,K142,K:14:2
5981,K573,K:57:3
6019,K633,K:63:3
6076,K751,K:75:1
6146,K915,K:91:5
6154,K930,K:93:0
6200,L128,L:12:8
6264,L401,L:40:1
6272,L411,L:41:1
884,L52,L:52
6367,L668,L:66:8
6372,L679,L:67:9
6653,M257,M:25:7
6760,M510,M:51:0
6819,M664,M:66:4
6937,M859,M:85:9
6949,M872,M:87:2
6977,M913,M:91:3
7058,N030,N:03:0
7070,N042,N:04:2
7110,N082,N:08:2
7112,N084,N:08:4
7144,N168,N:16:8
7275,N641,N:64:1
8341,Q 241,Q:24:1
8342,Q 242,Q:24:2
8345,Q 245,Q:24:5
8392,Q 318,Q:31:8
8402,Q 333,Q:33:3
8480,Q 447,Q:44:7
8528,Q 553,Q:55:3
8567,Q 638,Q:63:8
8611,Q 684,Q:68:4
8661,Q 761,Q:76:1
8769,Q 921,Q:92:1
8918,R401,R:40:1
9007,R700,R:70:0
9173,S048,S:04:8
9217,S117,S:11:7
9243,S153,S:15:3
9299,S270,S:27:0
9412,S435,S:43:5
9418,S443,S:44:3
9420,S445,S:44:5
9568,S708,S:70:8
9608,S797,S:79:7
9630,S830,S:83:0
9650,S857,S:85:7
9664,S889,S:88:9
9739,T020,T:02:0
9752,T033,T:03:3
9896,T265,T:26:5
9911,T282,T:28:2
9975,T350,T:35:0
10000,T379,T:37:9
10106,T496,T:49:6
10142,T540,T:54:0
10155,T568,T:56:8
10187,T622,T:62:2
10230,T731,T:73:1
10294,T831,T:83:1
10342,T886,T:88:6
10354,T910,T:91:0
10415,V099,V:09:9
10487,V199,V:19:9
10554,V293,V:29:3
10556,V295,V:29:5
10653,V403,V:40:3
11140,V939,V:93:9
11177,W009,W:00:9
11206,W038,W:03:8
11357,W189,W:18:9
11358,W190,W:19:0
11427,W259,W:25:9
12369,X330,X:33:0
12614,X598,X:59:8
13049,Y034,Y:03:4
13084,Y078,Y:07:8
13225,Y219,Y:21:9
13490,Y534,Y:53:4
49,A56,A:56
366,E23,E:23
388,E53,E:53
458,F43,F:43
542,G58,G:58
563,G96,G:96
782,K04,K:04
939,M15,M:15
949,M25,M:25
1060,N72,N:72
1064,N76,N:76
1074,N88,N:88
1075,N89,N:89
1077,N91,N:91
1078,N92,N:92
1080,N94,N:94
1389,R87,R:87
1501,T01,T:01
1502,T02,T:02
87,AA99,AA:99
427,F06,F:06
575,H11,H:11
1059,N71,N:71
1065,N77,N:77
1929,Y55,Y:55
1061,N73,N:73
1312,R03,R:03
1375,R73,R:73
469,F60,F:60
1388,R86,R:86
1585,T88,T:88
1955,Y83,Y:83
386,E51,E:51
585,H25,H:25
984,M77,M:77
989,M83,M:83
999,M93,M:93
1069,N83,N:83
781,K03,K:03
452,F34,F:34
2055,U07,U:07
1963,Y91,Y:91
547,G63,G:63
566,G99,G:99
973,M63,M:63
1567,T67,T:67
390,E55,E:55
1042,N41,N:41
1621,V29,V:29
